Date,AAPL,GLD,JNJ,JPM,MSFT,SPY,TLT,XOM
2022-06-09,139.96182250976562,172.22999572753906,155.6704559326172,113.8243637084961,256.7480163574219,380.90960693359375,99.8414535522461,90.08139038085938
2022-06-10,134.55526733398438,174.5399932861328,154.6309356689453,108.59232330322266,245.30636596679688,369.86492919921875,99.22228240966797,88.43521881103516
2022-06-13,129.40382385253906,169.92999267578125,153.0716094970703,105.35862731933594,234.90225219726562,355.8218078613281,96.10877990722656,84.37702178955078
2022-06-14,130.26730346679688,168.57000732421875,150.72369384765625,103.60552215576172,237.0645294189453,354.7495422363281,94.89649963378906,84.59710693359375
2022-06-15,132.8871612548828,170.77000427246094,152.33676147460938,104.831787109375,244.11375427246094,359.80694580078125,96.66691589355469,83.53194427490234
2022-06-16,127.61798095703125,172.69000244140625,152.41741943359375,103.03327178955078,237.52996826171875,347.8987731933594,97.43441772460938,80.45087432861328
2022-06-17,129.08984375,171.27000427246094,151.86181640625,102.669921875,240.12857055664062,348.6487121582031,97.74838256835938,75.81169128417969
2022-06-21,133.3189239501953,170.6300048828125,155.0431671142578,105.21330261230469,246.0335693359375,357.425537109375,96.0913314819336,80.53011322021484
2022-06-22,132.8087158203125,171.30999755859375,157.48963928222656,104.62287139892578,245.44212341308594,356.7775573730469,98.7338638305664,77.34342193603516
2022-06-23,135.67385864257812,170.25999450683594,161.0025634765625,103.47835540771484,250.99810791015625,360.27484130859375,99.54497528076172,75.0106201171875
2022-06-24,139.00022888183594,170.08999633789062,163.3594207763672,106.56671905517578,259.5696716308594,371.7293701171875,98.16697692871094,76.49832153320312
2022-06-27,139.00022888183594,169.89999389648438,163.2070770263672,105.71288299560547,256.844970703125,370.3095397949219,97.32976531982422,78.37337493896484
2022-06-28,134.8594207763672,169.6199951171875,158.56503295898438,105.20420837402344,248.69039916992188,362.74298095703125,97.78326416015625,80.54772186279297
2022-06-29,136.61581420898438,169.49000549316406,158.60980224609375,104.73186492919922,252.3555908203125,362.44757080078125,99.30948638916016,77.57229614257812
2022-06-30,134.1529541015625,168.4600067138672,159.07582092285156,102.28843688964844,249.02975463867188,359.5028991699219,100.1816177368164,75.3891372680664
2022-07-01,136.32144165039062,168.32000732421875,160.87709045410156,103.59644317626953,251.69618225097656,363.3052062988281,101.21011352539062,77.07051849365234
2022-07-05,138.902099609375,164.75,159.64039611816406,103.20240783691406,254.86697387695312,363.9914245605469,102.0053482055664,74.65850067138672
2022-07-06,140.23654174804688,162.13999938964844,159.78378295898438,102.53343963623047,258.1248779296875,365.2206726074219,100.29258728027344,73.31161499023438
2022-07-07,143.60215759277344,162.22999572753906,159.9630126953125,105.12679290771484,260.24835205078125,370.690673828125,99.40998077392578,75.65323638916016
2022-07-08,144.27915954589844,162.3000030517578,159.76583862304688,104.7968978881836,259.53070068359375,370.3857116699219,98.30894470214844,75.77647399902344
2022-07-11,142.1499481201172,161.42999267578125,159.82858276367188,103.4223403930664,256.47650146484375,366.1545715332031,100.00420379638672,75.3891372680664
2022-07-12,143.121337890625,160.8300018310547,157.5882110595703,103.52311706542969,245.9657440185547,362.9144287109375,100.59843444824219,74.3855972290039
2022-07-13,142.75830078125,161.60000610351562,157.2207794189453,102.5517578125,245.0446014404297,361.00860595703125,101.75194549560547,74.68490600585938
2022-07-14,145.68235778808594,159.3300018310547,157.43585205078125,98.9687271118164,246.36328125,360.13189697265625,100.92179870605469,73.18838500976562
2022-07-15,147.3503875732422,159.00999450683594,159.7210693359375,103.50479888916016,248.92308044433594,367.0122375488281,101.48978424072266,74.4207992553711
2022-07-18,144.30862426757812,159.16000366210938,156.13644409179688,102.4417953491211,246.52809143066406,363.98187255859375,100.43241119384766,75.79408264160156
2022-07-19,148.16482543945312,159.5399932861328,153.8602294921875,104.98017120361328,251.64773559570312,373.81634521484375,99.890625,77.70433807373047
2022-07-20,150.16653442382812,158.0399932861328,152.98199462890625,104.96184539794922,254.3045654296875,376.1987609863281,100.15275573730469,78.55824279785156
2022-07-21,152.43316650390625,160.27000427246094,153.51968383789062,105.67662811279297,256.7964782714844,380.0296325683594,101.88299560546875,77.24658203125
2022-07-22,151.1968231201172,160.6699981689453,154.24559020996094,105.16344451904297,252.45249938964844,376.503662109375,103.59578704833984,76.65676879882812
2022-07-25,150.07823181152344,160.22999572753906,154.55027770996094,105.5849838256836,250.96896362304688,376.96112060546875,102.58209991455078,79.20967864990234
2022-07-26,148.75360107421875,160.0399932861328,155.6435546875,103.93549346923828,244.24948120117188,372.50128173828125,102.66072845458984,78.90155792236328
2022-07-27,153.84609985351562,161.6699981689453,155.21337890625,105.60330200195312,260.5779724121094,382.17376708984375,102.08401489257812,80.60933685302734
2022-07-28,154.39561462402344,163.63999938964844,156.10955810546875,105.20925903320312,268.0151062011719,386.9671630859375,102.8967056274414,81.55127716064453
2022-07-29,159.45872497558594,164.10000610351562,156.39634704589844,105.71326446533203,272.2135314941406,392.6086730957031,102.61705017089844,85.32777404785156
2022-08-01,158.47752380371094,165.02999877929688,155.8496856689453,104.659423828125,269.5665283203125,391.4460144042969,105.08842468261719,83.1710205078125
2022-08-02,157.00567626953125,164.0500030517578,154.96249389648438,103.02828979492188,266.47332763671875,388.86358642578125,102.86477661132812,82.81010437011719
2022-08-03,163.01075744628906,164.4499969482422,156.45907592773438,104.10960388183594,273.89105224609375,394.9529724121094,104.484375,80.12517547607422
2022-08-04,162.69676208496094,167.1699981689453,153.94984436035156,102.9641342163086,275.03509521484375,394.6861877441406,104.44934844970703,76.75362396240234
2022-08-05,162.4707794189453,165.2899932861328,153.3404541015625,106.07982635498047,274.3177490234375,394.01904296875,101.96306610107422,77.86279296875
2022-08-08,161.99913024902344,166.69000244140625,152.52493286132812,104.78772735595703,271.80633544921875,393.5616149902344,103.6089096069336,78.30294036865234
2022-08-09,162.04827880859375,167.1999969482422,152.5070343017578,105.73159790039062,273.7261657714844,391.9987487792969,103.20623779296875,79.74665069580078
2022-08-10,166.29302978515625,166.77999877929688,152.9461669921875,108.48988342285156,280.3779296875,400.2322998046875,102.53211975097656,80.5036849975586
2022-08-11,165.55609130859375,166.33999633789062,149.78273010253906,110.09355163574219,278.30279541015625,400.2322998046875,100.14217376708984,82.8324966430664
2022-08-12,169.10324096679688,167.8699951171875,148.13380432128906,111.9171371459961,283.04437255859375,407.0078430175781,101.15765380859375,83.55248260498047
2022-08-15,170.17425537109375,165.7100067138672,148.84176635742188,112.21955108642578,284.5569152832031,408.68499755859375,101.07012176513672,82.05921173095703
2022-08-16,170.01705932617188,165.4199981689453,150.16807556152344,113.29170989990234,283.82000732421875,409.485595703125,101.49034881591797,81.2947769165039
2022-08-17,171.5105743408203,164.35000610351562,150.1770477294922,112.33868408203125,283.07177734375,406.5789794921875,100.43107604980469,81.95252227783203
2022-08-18,171.11752319335938,163.9199981689453,149.45114135742188,111.4681167602539,281.9543762207031,407.7607116699219,100.57990264892578,83.8902359008789
2022-08-19,168.53335571289062,162.72000122070312,151.72738647460938,108.7098159790039,278.0481262207031,402.2812194824219,98.9603042602539,83.62358856201172
2022-08-22,164.6521453857422,161.63999938964844,151.19509887695312,106.91372680664062,269.8860168457031,393.9046936035156,98.6276626586914,83.56136322021484
2022-08-23,164.3179931640625,162.77000427246094,149.87794494628906,105.85989379882812,268.61309814453125,392.95172119140625,98.08486938476562,87.10790252685547
2022-08-24,164.61280822753906,163.25,149.38174438476562,106.1164779663086,267.98150634765625,394.2096252441406,97.36701202392578,87.62344360351562
2022-08-25,167.0692596435547,163.75,150.78012084960938,108.63651275634766,270.95489501953125,399.77496337890625,98.72393035888672,88.07674407958984
2022-08-26,160.77085876464844,161.75999450683594,148.1999053955078,105.0809555053711,260.49951171875,386.2428894042969,99.46809387207031,86.99235534667969
2022-08-29,158.56991577148438,161.86000061035156,147.0541534423828,104.82438659667969,257.72052001953125,383.6890563964844,98.64517211914062,88.99227142333984
2022-08-30,156.14291381835938,160.50999450683594,146.53988647460938,104.84270477294922,255.52452087402344,379.4768981933594,98.8902587890625,85.6057357788086
2022-08-31,154.48236083984375,159.27000427246094,145.55653381347656,104.21957397460938,254.06698608398438,376.5894775390625,97.9448013305664,84.96574401855469
2022-09-01,155.20944213867188,157.8699951171875,149.1652069091797,104.93436431884766,253.02723693847656,377.77117919921875,96.15162658691406,83.43692016601562
2022-09-02,153.09690856933594,159.25999450683594,146.81954956054688,104.20125579833984,248.81015014648438,373.7877502441406,96.69552612304688,84.96574401855469
2022-09-06,151.8391876220703,158.3300018310547,147.21653747558594,104.22872924804688,246.07972717285156,372.3774108886719,94.30050659179688,84.39688873291016
2022-09-07,153.24427795410156,159.94000244140625,148.01950073242188,106.20812225341797,250.7826690673828,379.0671691894531,95.79192352294922,83.67691802978516
2022-09-08,151.77041625976562,158.97999572753906,149.21031188964844,108.68232727050781,251.20050048828125,381.5447998046875,94.80936431884766,84.36133575439453
2022-09-09,154.62974548339844,159.82000732421875,149.4990234375,109.20466613769531,256.97222900390625,387.47222900390625,95.01988220214844,85.77462768554688
2022-09-12,160.58419799804688,160.6300048828125,149.4358673095703,110.49677276611328,259.100341796875,391.6366271972656,94.2391128540039,86.76124572753906
2022-09-13,151.16114807128906,158.5399932861328,145.54751586914062,106.65714263916016,244.85537719726562,374.6073303222656,94.45838928222656,84.73464965820312
2022-09-14,152.60562133789062,157.92999267578125,148.55174255371094,106.40972137451172,245.07887268066406,376.0367431640625,94.78302764892578,86.81458282470703
2022-09-15,149.71678161621094,154.97999572753906,148.93064880371094,108.01336669921875,238.43252563476562,371.76751708984375,94.72160339355469,84.29024505615234
2022-09-16,148.07589721679688,155.83999633789062,151.2041473388672,107.28943634033203,237.8106231689453,368.9313049316406,93.93204498291016,82.85028839111328
2022-09-19,151.79002380371094,155.9600067138672,150.0132598876953,108.27912902832031,237.5968780517578,371.79241943359375,94.15137481689453,82.84138488769531
2022-09-20,154.16790771484375,155.07000732421875,148.8314208984375,106.14398193359375,235.58547973632812,367.5247497558594,93.21267700195312,82.16586303710938
2022-09-21,151.0432891845703,155.7899932861328,147.3067169189453,103.08326721191406,232.1845703125,361.11370849609375,94.77423858642578,80.84146881103516
2022-09-22,150.080322265625,155.6999969482422,149.9230499267578,101.91030883789062,234.15708923339844,358.0804138183594,92.35292053222656,80.50370025634766
2022-09-23,147.81057739257812,153.00999450683594,150.4102325439453,100.01339721679688,231.18373107910156,352.0808410644531,92.73014068603516,76.21941375732422
2022-09-26,148.1446990966797,151.22999572753906,149.48997497558594,97.85991668701172,230.72705078125,348.59783935546875,90.9580078125,74.64615631103516
2022-09-27,149.1173858642578,151.5399932861328,148.80435180664062,96.99850463867188,229.7165069580078,347.70794677734375,88.5630111694336,76.21052551269531
2022-09-28,147.23086547851562,154.69000244140625,150.08543395996094,98.95958709716797,234.2445831298828,354.5495910644531,91.52826690673828,78.9837646484375
2022-09-29,139.9990234375,154.66000366210938,148.4344940185547,97.28260040283203,230.77565002441406,347.14337158203125,91.05452728271484,78.82376861572266
2022-09-30,135.7935333251953,154.6699981689453,147.37890625,95.76140594482422,226.3058624267578,341.7753601074219,89.8789291381836,77.60602569580078
2022-10-03,139.96954345703125,158.42999267578125,147.2345733642578,98.72130584716797,233.9239044189453,350.798583984375,91.30706024169922,81.70365905761719
2022-10-04,143.5559844970703,160.6999969482422,149.41783142089844,103.33984375,241.83343505859375,361.66864013671875,91.05204772949219,84.68130493164062
2022-10-05,143.85073852539062,159.80999755859375,148.95773315429688,102.0639419555664,242.14437866210938,360.8266296386719,90.18145751953125,88.1034164428711
2022-10-06,142.89764404296875,159.6300048828125,146.07078552246094,99.98363494873047,239.8026123046875,357.10443115234375,89.68020629882812,90.71665954589844
2022-10-07,137.65060424804688,157.8800048828125,144.52806091308594,97.98656463623047,227.60794067382812,347.14337158203125,88.80960845947266,89.8011474609375
2022-10-10,137.9748992919922,155.47999572753906,144.71751403808594,97.07121276855469,222.7592010498047,344.49285888671875,87.42896270751953,87.85454559326172
2022-10-11,136.55996704101562,155.16000366210938,146.810546875,94.26976013183594,219.02793884277344,342.3111267089844,87.8158950805664,87.10790252685547
2022-10-12,135.93109130859375,155.99000549316406,146.7744598388672,95.79531860351562,219.3583221435547,341.1820373535156,88.24678802490234,87.4901123046875
2022-10-13,140.50013732910156,154.91000366210938,148.9937744140625,101.1208724975586,227.60794067382812,350.18621826171875,87.402587890625,90.54779052734375
2022-10-14,135.9704132080078,152.97999572753906,148.37130737304688,102.8035888671875,222.08872985839844,342.2059326171875,86.68147277832031,88.16564178466797
2022-10-17,139.93023681640625,153.4199981689453,150.29293823242188,107.1213607788086,230.8048095703125,350.99951171875,86.25936126708984,89.43671417236328
2022-10-18,141.24688720703125,153.75,149.7696533203125,109.87659454345703,231.74729919433594,355.1236267089844,86.4616470336914,89.59671020507812
2022-10-19,141.35499572753906,151.69000244140625,148.57882690429688,107.72235870361328,229.78453063964844,352.60711669921875,84.88749694824219,92.25437927246094
2022-10-20,140.89315795898438,151.4499969482422,148.95773315429688,107.37100982666016,229.4638671875,349.6503601074219,83.4365234375,92.37882232666016
2022-10-21,144.70559692382812,154.14999389648438,152.20555114746094,113.01092529296875,235.26483154296875,358.14739990234375,81.93276977539062,94.09429168701172
2022-10-24,146.84762573242188,153.64999389648438,154.2534942626953,113.14961242675781,240.24960327148438,362.5298767089844,81.25565338134766,94.75205993652344
2022-10-25,149.6873016357422,154.0,154.0098876953125,113.44547271728516,243.56304931640625,368.3189392089844,83.62120819091797,94.11207580566406
2022-10-26,146.74940490722656,154.97999572753906,155.3631591796875,114.74913024902344,224.77061462402344,365.5439147949219,84.82595825195312,95.23204040527344
2022-10-27,142.27862548828125,154.74000549316406,155.45335388183594,115.20216369628906,220.3300018310547,363.5920104980469,85.71416473388672,95.59647369384766
2022-10-28,153.0281219482422,153.16000366210938,157.76292419433594,116.5705337524414,229.1917724609375,372.24212646484375,85.12493133544922,98.3963851928711
2022-10-31,150.66989135742188,151.91000366210938,156.95095825195312,116.38561248779297,225.5576934814453,369.55328369140625,84.51817321777344,98.49414825439453
2022-11-01,148.0267333984375,153.4600067138672,156.1570281982422,118.4843978881836,221.7097930908203,367.9361572265625,85.30803680419922,99.47189331054688
2022-11-02,142.5045928955078,152.38999938964844,153.75729370117188,117.39340209960938,213.8682861328125,358.702392578125,84.93780517578125,97.42752838134766
2022-11-03,136.4617156982422,151.80999755859375,154.0189208984375,117.60606384277344,208.18392944335938,355.0089416503906,84.47938537597656,98.75189971923828
2022-11-04,136.19595336914062,156.47000122070312,154.70455932617188,120.82357788085938,215.12176513671875,360.1186218261719,83.06009674072266,99.82742309570312
2022-11-07,136.72743225097656,155.85000610351562,156.05780029296875,121.46153259277344,221.4182891845703,363.5632629394531,82.23139190673828,101.00961303710938
2022-11-08,137.2982635498047,159.4499969482422,156.83367919921875,121.53550720214844,222.3899688720703,365.52484130859375,83.13063049316406,101.32960510253906
2022-11-09,132.74134826660156,158.64999389648438,155.57968139648438,119.9544906616211,218.1533966064453,357.9943542480469,83.40387725830078,96.79645538330078
2022-11-10,144.55197143554688,163.47999572753906,157.40206909179688,124.8917236328125,236.10047912597656,377.6676025390625,86.61274719238281,98.21859741210938
2022-11-11,147.33726501464844,164.55999755859375,152.69271850585938,125.09514617919922,240.113525390625,381.3228454589844,86.29539489746094,101.28514862060547
2022-11-14,145.93968200683594,164.9199981689453,155.09249877929688,123.80996704101562,234.7109375,378.0790100097656,86.08380889892578,101.58084869384766
2022-11-15,147.67193603515625,165.5,155.52554321289062,122.91313171386719,235.1190643310547,381.3037109375,87.4766845703125,102.26180267333984
2022-11-16,146.441650390625,165.1199951171875,156.4908447265625,123.07953643798828,235.5478057861328,378.39483642578125,89.38964080810547,101.16867065429688
2022-11-17,148.3411865234375,163.9199981689453,157.75389099121094,122.54328918457031,235.49908447265625,377.2369689941406,88.44638061523438,101.30307006835938
2022-11-18,148.9021759033203,162.7899932861328,158.9628143310547,123.74525451660156,235.05087280273438,378.9497985839844,87.83811950683594,100.42498779296875
2022-11-21,145.67398071289062,161.8800048828125,159.78001403808594,123.01485443115234,235.85963439941406,377.5718688964844,88.20836639404297,99.430419921875
2022-11-22,147.80970764160156,162.07000732421875,160.5518035888672,124.85472869873047,238.76341247558594,382.65283203125,89.4601821899414,102.30661010742188
2022-11-23,148.68565368652344,163.0800018310547,160.72430419921875,126.18612670898438,241.24818420410156,385.064208984375,91.02054595947266,101.79589080810547
2022-11-25,145.7724151611328,163.22000122070312,160.93316650390625,126.42652130126953,241.1604766845703,384.9780578613281,90.71200561523438,101.4374771118164
2022-11-28,141.9438018798828,161.92999267578125,161.014892578125,124.21678161621094,235.57705688476562,378.8349304199219,90.96764373779297,98.39103698730469
2022-11-29,138.94189453125,162.72999572753906,159.8889617919922,126.26008605957031,234.18362426757812,378.1842956542969,89.90096282958984,99.04512786865234
2022-11-30,145.69363403320312,164.80999755859375,161.6232452392578,127.75791931152344,248.61485290527344,390.0972900390625,90.56212615966797,99.76192474365234
2022-12-01,145.96920776367188,167.83999633789062,162.29519653320312,125.96421813964844,248.17633056640625,389.810302734375,93.4551773071289,99.27810668945312
2022-12-02,145.4771270751953,167.25999450683594,162.42225646972656,124.9656753540039,248.49794006347656,389.3605651855469,94.63048553466797,98.43584442138672
2022-12-05,144.3157501220703,164.38999938964844,162.33148193359375,121.46153259277344,243.8011932373047,382.3562316894531,93.30498504638672,95.73884582519531
2022-12-06,140.65447998046875,164.83999633789062,159.89805603027344,121.66496276855469,238.85113525390625,376.8446350097656,94.50675964355469,93.07768249511719
2022-12-07,138.71554565429688,166.3300018310547,160.86962890625,121.58173370361328,238.1203155517578,376.20355224609375,96.73356628417969,92.8716049194336
2022-12-08,140.39854431152344,166.47000122070312,160.89683532714844,122.85765838623047,241.07281494140625,379.1507263183594,96.46845245361328,93.56153869628906
2022-12-09,139.91632080078125,167.05999755859375,159.57118225097656,122.19194793701172,239.14344787597656,376.3183898925781,93.9588851928711,92.77305603027344
2022-12-12,142.2095184326172,165.67999267578125,161.47796630859375,124.08734893798828,246.05210876464844,381.74383544921875,94.25931549072266,95.05787658691406
2022-12-13,143.174072265625,168.50999450683594,162.721923828125,123.96713256835938,250.3493194580078,384.6335754394531,95.16948699951172,96.09724426269531
2022-12-14,140.94972229003906,168.10000610351562,163.22132873535156,123.34767150878906,250.64166259765625,382.17437744140625,95.57598876953125,95.38941192626953
2022-12-15,134.34559631347656,165.35000610351562,161.16017150878906,120.28734588623047,242.64161682128906,372.8258056640625,95.94889831542969,94.47547149658203
2022-12-16,132.38702392578125,166.7899932861328,159.50759887695312,119.53842163085938,238.43209838867188,368.4242248535156,94.8770980834961,93.81242370605469
2022-12-19,130.28079223632812,166.32000732421875,159.33509826660156,120.2503433227539,234.300537109375,365.3000183105469,93.28264617919922,94.23355102539062
2022-12-20,130.21188354492188,169.0800018310547,159.50759887695312,120.83283996582031,235.6160125732422,365.7998962402344,91.62625122070312,95.59548950195312
2022-12-21,133.3122100830078,168.8000030517578,161.3326873779297,122.19194793701172,238.17877197265625,371.2695007324219,91.85652923583984,96.82303619384766
2022-12-22,130.14303588867188,166.75999450683594,160.74244689941406,120.80510711669922,232.0983428955078,365.97296142578125,91.83882141113281,94.86971282958984
2022-12-23,129.77886962890625,167.25999450683594,161.1510772705078,121.37833404541016,232.62452697753906,368.0780944824219,90.492431640625,97.3785400390625
2022-12-27,127.97775268554688,168.6699981689453,161.1056671142578,121.80361938476562,230.89981079101562,366.6265563964844,88.70314025878906,98.73153686523438
2022-12-28,124.05070495605469,167.91000366210938,160.40652465820312,122.46932983398438,228.53195190429688,362.0702209472656,88.18048858642578,97.1097412109375
2022-12-29,127.56436157226562,168.85000610351562,161.22372436523438,123.17198181152344,234.84625244140625,368.5875549316406,89.18143463134766,97.84447479248047
2022-12-30,127.87933349609375,169.63999938964844,160.39744567871094,123.98567199707031,233.68667602539062,367.6167297363281,88.18936920166016,98.830078125
2023-01-03,123.09601593017578,171.05999755859375,161.79580688476562,124.92868041992188,233.45277404785156,366.0690612792969,89.87237548828125,95.43421936035156
2023-01-04,124.36566925048828,172.6699981689453,163.55726623535156,126.09365844726562,223.2408447265625,368.89520263671875,91.10360717773438,95.71197509765625
2023-01-05,123.04680633544922,170.52000427246094,162.3496551513672,126.06571960449219,216.62448120117188,364.68487548828125,91.48446655273438,97.85343170166016
2023-01-06,127.57422637939453,173.7100067138672,163.6662139892578,128.47805786132812,219.17745971679688,373.04791259765625,93.16751098632812,99.03617095947266
2023-01-09,128.09584045410156,174.10000610351562,159.4259033203125,127.9471435546875,221.31143188476562,372.83636474609375,93.66354370117188,97.19039916992188
2023-01-10,128.6666717529297,174.74000549316406,159.0445098876953,129.09280395507812,222.9971923828125,375.4510192871094,92.1134033203125,98.64192962646484
2023-01-11,131.38314819335938,174.6199951171875,158.79029846191406,130.05215454101562,229.74024963378906,380.19970703125,93.61038970947266,99.78881072998047
2023-01-12,131.30442810058594,176.63999938964844,157.99124145507812,129.9217529296875,232.41015625,381.5838928222656,95.4528579711914,101.4464340209961
2023-01-13,132.63307189941406,178.75999450683594,157.4737091064453,133.20028686523438,233.1117401123047,383.06427001953125,94.5582046508789,101.38372802734375
2023-01-17,133.79446411132812,177.58999633789062,156.50213623046875,131.1418914794922,234.203125,382.362548828125,93.94698333740234,101.18661499023438
2023-01-18,133.07598876953125,177.0800018310547,154.14134216308594,127.20205688476562,229.77920532226562,376.3257751464844,96.2234878540039,99.10785675048828
2023-01-19,133.13502502441406,179.88999938964844,153.93251037597656,125.50688171386719,225.99844360351562,373.586181640625,95.62114715576172,99.7440185546875
2023-01-20,135.6940155029297,179.2899932861328,153.2152099609375,125.81426239013672,234.07643127441406,380.5457458496094,94.07100677490234,101.56292724609375
2023-01-23,138.8828887939453,179.6300048828125,152.8247528076172,127.85403442382812,236.3760528564453,385.1116943359375,93.62809753417969,101.0342788696289
2023-01-24,140.2804412841797,180.27999877929688,152.8247528076172,128.95310974121094,235.8498992919922,384.6983642578125,94.9745101928711,101.97509765625
2023-01-25,139.62103271484375,181.11000061035156,153.91436767578125,129.5771026611328,234.4564666748047,384.84259033203125,95.20484161376953,101.4374771118164
2023-01-26,141.6878662109375,179.47000122070312,153.35142517089844,130.37814331054688,241.65745544433594,389.0721740722656,94.76193237304688,105.51433563232422
2023-01-27,143.6267852783203,179.22000122070312,152.75213623046875,130.69479370117188,241.81336975097656,389.96612548828125,94.52278137207031,103.58790588378906
2023-01-30,140.74305725097656,178.75999450683594,147.0952911376953,129.58645629882812,236.5027313232422,385.07330322265625,94.17730712890625,101.7510757446289
2023-01-31,142.01268005371094,179.41000366210938,148.38467407226562,130.35948181152344,241.4723358154297,390.7351379394531,94.93022918701172,103.9463119506836
2023-02-01,143.1346893310547,181.6699981689453,149.74664306640625,130.014892578125,246.2859649658203,394.8877868652344,96.07141876220703,102.8083724975586
2023-02-02,148.43959045410156,177.89999389648438,150.30960083007812,129.40945434570312,257.8329162597656,400.63616943359375,96.19573211669922,99.59170532226562
2023-02-03,152.06153869628906,173.4600067138672,149.46517944335938,131.4119873046875,251.74276733398438,396.3778076171875,94.75706481933594,100.28160858154297
2023-02-06,149.33523559570312,173.82000732421875,148.33018493652344,132.18504333496094,250.20315551757812,393.9553527832031,94.05548858642578,100.11138916015625
2023-02-07,152.20913696289062,173.97999572753906,148.36651611328125,133.79637145996094,260.7172546386719,399.1077575683594,93.30062866210938,102.96965789794922
2023-02-08,149.5222625732422,174.41000366210938,148.55722045898438,132.85568237304688,259.9084167480469,394.74365234375,93.7446517944336,102.07364654541016
2023-02-09,148.48880004882812,173.02999877929688,146.55050659179688,130.7879638671875,256.8779602050781,391.3215026855469,92.8565673828125,102.45893096923828
2023-02-10,148.85353088378906,173.36000061035156,147.23150634765625,131.36538696289062,256.37127685546875,392.23480224609375,91.8175277709961,106.7777099609375
2023-02-13,151.6529998779297,172.47999572753906,147.7763214111328,132.79049682617188,264.3810729980469,396.8391418457031,92.59017944335938,106.36236572265625
2023-02-14,151.01226806640625,172.61000061035156,147.13165283203125,133.37725830078125,265.209228515625,396.6565246582031,92.37702941894531,105.1163558959961
2023-02-15,153.11184692382812,170.88999938964844,144.70726013183594,133.93609619140625,263.0895080566406,397.94464111328125,91.5156021118164,104.80033111572266
2023-02-16,151.51498413085938,170.75,143.68125915527344,132.09193420410156,256.0854187011719,392.4654235839844,90.21902465820312,104.49336242675781
2023-02-17,150.37156677246094,171.25999450683594,146.68092346191406,132.4831085205078,252.09002685546875,391.4849548339844,90.92060089111328,100.47541046142578
2023-02-21,146.35964965820312,170.6199951171875,144.49517822265625,130.05215454101562,246.82469177246094,383.63134765625,89.15333557128906,100.3760986328125
2023-02-22,146.7835235595703,169.66000366210938,144.2939910888672,129.0555419921875,245.6915283203125,383.10272216796875,89.97035217285156,99.07593536376953
2023-02-23,147.2665252685547,169.57000732421875,144.2482452392578,130.0894012451172,248.87615966796875,385.14056396484375,90.84956359863281,99.98786163330078
2023-02-24,144.6149444580078,168.35000610351562,142.638671875,131.26292419433594,243.4545135498047,381.0263366699219,89.66841125488281,99.99687957763672
2023-02-27,145.8076629638672,169.00999450683594,142.32772827148438,132.4086151123047,244.37277221679688,382.3240661621094,89.91707611083984,99.81629943847656
2023-02-28,145.30494689941406,169.77999877929688,140.1603240966797,133.5169677734375,243.64988708496094,380.9109802246094,90.32559204101562,99.23844909667969
2023-03-01,143.2349395751953,170.75999450683594,139.52928161621094,132.7718505859375,240.57278442382812,379.44989013671875,89.35519409179688,100.12328338623047
2023-03-02,143.8263397216797,170.66000366210938,139.4195556640625,131.3933563232422,245.3008270263672,382.4010009765625,88.5628890991211,100.58377075195312
2023-03-03,148.87326049804688,172.49000549316406,140.8553466796875,133.8057098388672,249.3841094970703,388.5338439941406,90.7083969116211,101.85687255859375
2023-03-06,151.63327026367188,171.6199951171875,142.26373291015625,133.02333068847656,250.9275360107422,388.8029479980469,90.00508880615234,102.75978088378906
2023-03-07,149.4351043701172,168.6199951171875,140.91937255859375,129.11141967773438,248.27047729492188,382.8431396484375,90.55707550048828,100.77339172363281
2023-03-08,150.68698120117188,168.5399932861328,139.8859405517578,128.34767150878906,247.8308563232422,383.46795654296875,90.64607238769531,99.30165100097656
2023-03-09,148.43951416015625,170.1999969482422,138.31297302246094,121.39936828613281,246.48281860351562,376.3930358886719,90.86864471435547,98.53416442871094
2023-03-10,146.37940979003906,173.8699951171875,138.65135192871094,124.48233032226562,242.83909606933594,370.96185302734375,94.0023422241211,97.31525421142578
2023-03-13,148.3212432861328,177.86000061035156,139.97738647460938,122.24696350097656,248.0457763671875,370.43316650390625,94.21601867675781,96.19564819335938
2023-03-14,150.4109649658203,176.8300018310547,140.76393127441406,125.38578796386719,254.7568817138672,376.5564880371094,92.66696166992188,96.55681610107422
2023-03-15,150.8052520751953,178.2100067138672,141.15713500976562,119.46205139160156,259.29931640625,374.201416015625,94.45635986328125,91.75335693359375
2023-03-16,153.62442016601562,178.57000732421875,140.864501953125,121.78124237060547,269.8103332519531,380.766845703125,93.71747589111328,91.22063446044922
2023-03-17,152.78656005859375,183.77000427246094,139.35552978515625,117.18010711669922,272.9656066894531,376.31463623046875,95.12407684326172,90.14615631103516
2023-03-20,155.1522979736328,183.83999633789062,140.73646545410156,118.41889190673828,265.93218994140625,379.93310546875,94.28724670410156,92.50274658203125
2023-03-21,157.0054473876953,180.3699951171875,140.73646545410156,121.594970703125,267.44635009765625,384.9218444824219,93.47708892822266,96.6470947265625
2023-03-22,155.57615661621094,183.44000244140625,138.13925170898438,118.45613861083984,265.99078369140625,378.36029052734375,94.72348022460938,94.43497467041016
2023-03-23,156.66043090820312,185.74000549316406,138.21238708496094,118.13946533203125,271.23663330078125,379.38311767578125,94.72348022460938,93.36954498291016
